accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z
-0.059814453125,0.8184814453125,0.57373046875,-1.04522705078125,2.43377685546875,-0.2899169921875
-0.059814453125,0.818603515625,0.573486328125,-1.068115234375,2.4566650390625,-0.2899169921875
-0.059814453125,0.818603515625,0.572998046875,-1.06048583984375,2.44903564453125,-0.274658203125
-0.06005859375,0.8184814453125,0.5733642578125,-1.06048583984375,2.471923828125,-0.28228759765625
-0.059814453125,0.8192138671875,0.57373046875,-1.04522705078125,2.4566650390625,-0.29754638671875
-0.06005859375,0.8192138671875,0.5736083984375,-1.03759765625,2.46429443359375,-0.30517578125
-0.0599365234375,0.81982421875,0.5740966796875,-1.03759765625,2.4566650390625,-0.31280517578125
-0.0595703125,0.819580078125,0.57421875,-1.06048583984375,2.46429443359375,-0.30517578125
-0.059814453125,0.8194580078125,0.573974609375,-1.07574462890625,2.4871826171875,-0.29754638671875
-0.06005859375,0.819091796875,0.573486328125,-1.068115234375,2.46429443359375,-0.29754638671875
-0.0606689453125,0.819580078125,0.573486328125,-1.068115234375,2.47955322265625,-0.30517578125
-0.0604248046875,0.8197021484375,0.57275390625,-1.0528564453125,2.46429443359375,-0.2899169921875
-0.059814453125,0.8197021484375,0.5721435546875,-1.06048583984375,2.47955322265625,-0.28228759765625
-0.0594482421875,0.8197021484375,0.5716552734375,-1.068115234375,2.471923828125,-0.28228759765625
-0.059326171875,0.8192138671875,0.5716552734375,-1.07574462890625,2.46429443359375,-0.2899169921875
-0.059326171875,0.8192138671875,0.572509765625,-1.068115234375,2.46429443359375,-0.28228759765625
-0.059814453125,0.819091796875,0.5723876953125,-1.068115234375,2.4566650390625,-0.28228759765625
-0.0601806640625,0.819091796875,0.5728759765625,-1.068115234375,2.4566650390625,-0.2899169921875
-0.06005859375,0.81884765625,0.57373046875,-1.06048583984375,2.44903564453125,-0.28228759765625
-0.0594482421875,0.81884765625,0.57421875,-1.0528564453125,2.44140625,-0.274658203125
-0.059326171875,0.8184814453125,0.5740966796875,-1.04522705078125,2.44140625,-0.28228759765625
-0.059814453125,0.818603515625,0.5738525390625,-1.03759765625,2.44140625,-0.28228759765625
-0.058837890625,0.818603515625,0.574951171875,-1.02996826171875,2.43377685546875,-0.30517578125
-0.0592041015625,0.818359375,0.57568359375,-1.02996826171875,2.44903564453125,-0.29754638671875
-0.059326171875,0.818359375,0.5753173828125,-1.02996826171875,2.4566650390625,-0.29754638671875
-0.059814453125,0.8184814453125,0.5750732421875,-1.04522705078125,2.46429443359375,-0.2899169921875
-0.059814453125,0.81884765625,0.5750732421875,-1.03759765625,2.4566650390625,-0.29754638671875
-0.0595703125,0.8179931640625,0.57470703125,-1.04522705078125,2.4566650390625,-0.28228759765625
-0.0601806640625,0.81787109375,0.57421875,-1.04522705078125,2.4566650390625,-0.28228759765625
-0.060546875,0.8177490234375,0.573486328125,-1.0528564453125,2.46429443359375,-0.28228759765625
-0.0606689453125,0.818603515625,0.572998046875,-1.0528564453125,2.44903564453125,-0.2899169921875
-0.0606689453125,0.8187255859375,0.5736083984375,-1.06048583984375,2.46429443359375,-0.2899169921875
-0.060302734375,0.8189697265625,0.5733642578125,-1.0528564453125,2.4566650390625,-0.30517578125
-0.060302734375,0.8193359375,0.573974609375,-1.068115234375,2.46429443359375,-0.29754638671875
-0.0599365234375,0.8189697265625,0.574462890625,-1.0833740234375,2.46429443359375,-0.28228759765625
-0.0599365234375,0.820068359375,0.57421875,-1.09100341796875,2.471923828125,-0.274658203125
-0.059814453125,0.8197021484375,0.5740966796875,-1.07574462890625,2.46429443359375,-0.274658203125
-0.0599365234375,0.8193359375,0.5740966796875,-1.06048583984375,2.4566650390625,-0.28228759765625
-0.0599365234375,0.8187255859375,0.5736083984375,-1.04522705078125,2.44903564453125,-0.274658203125
-0.0599365234375,0.818115234375,0.5736083984375,-1.0528564453125,2.44903564453125,-0.28228759765625
-0.0601806640625,0.8184814453125,0.5738525390625,-1.04522705078125,2.44140625,-0.28228759765625
-0.060302734375,0.8189697265625,0.5740966796875,-1.03759765625,2.4566650390625,-0.28228759765625
-0.060546875,0.818115234375,0.572998046875,-1.04522705078125,2.46429443359375,-0.28228759765625
-0.060302734375,0.8182373046875,0.5736083984375,-1.04522705078125,2.44903564453125,-0.274658203125
-0.060546875,0.8182373046875,0.5738525390625,-1.0528564453125,2.44140625,-0.28228759765625
-0.0601806640625,0.8177490234375,0.57373046875,-1.0528564453125,2.44903564453125,-0.274658203125
-0.06005859375,0.817626953125,0.5748291015625,-1.06048583984375,2.44903564453125,-0.2899169921875
-0.060302734375,0.8179931640625,0.574951171875,-1.06048583984375,2.44903564453125,-0.29754638671875
-0.0595703125,0.8179931640625,0.5753173828125,-1.0528564453125,2.44140625,-0.2899169921875
-0.060302734375,0.818115234375,0.5755615234375,-1.0528564453125,2.4566650390625,-0.2899169921875
-0.0599365234375,0.8187255859375,0.5758056640625,-1.04522705078125,2.46429443359375,-0.2899169921875
-0.059326171875,0.8187255859375,0.5751953125,-1.06048583984375,2.471923828125,-0.28228759765625
-0.0599365234375,0.8187255859375,0.5750732421875,-1.06048583984375,2.4871826171875,-0.28228759765625
-0.0599365234375,0.819091796875,0.5738525390625,-1.07574462890625,2.4871826171875,-0.28228759765625
-0.060546875,0.8192138671875,0.57470703125,-1.06048583984375,2.471923828125,-0.28228759765625
-0.06005859375,0.8187255859375,0.5732421875,-1.068115234375,2.46429443359375,-0.28228759765625
-0.0595703125,0.8182373046875,0.573486328125,-1.0528564453125,2.46429443359375,-0.2899169921875
-0.0594482421875,0.8175048828125,0.5733642578125,-1.06048583984375,2.47955322265625,-0.29754638671875
-0.0594482421875,0.817138671875,0.573486328125,-1.06048583984375,2.471923828125,-0.30517578125
-0.0592041015625,0.817626953125,0.5733642578125,-1.068115234375,2.46429443359375,-0.29754638671875
-0.0592041015625,0.8179931640625,0.5740966796875,-1.068115234375,2.46429443359375,-0.2899169921875
-0.0596923828125,0.818359375,0.57421875,-1.0528564453125,2.4566650390625,-0.2899169921875
-0.0594482421875,0.8182373046875,0.574951171875,-1.06048583984375,2.46429443359375,-0.30517578125
-0.059326171875,0.8182373046875,0.5748291015625,-1.06048583984375,2.47955322265625,-0.29754638671875
-0.0596923828125,0.8184814453125,0.573486328125,-1.07574462890625,2.47955322265625,-0.28228759765625
-0.059326171875,0.818359375,0.5731201171875,-1.09100341796875,2.46429443359375,-0.2899169921875
-0.0595703125,0.8184814453125,0.57275390625,-1.07574462890625,2.4566650390625,-0.29754638671875
-0.0595703125,0.8189697265625,0.572265625,-1.02996826171875,2.410888671875,-0.28228759765625
